dataset,phase_source,condition,regime,active_or_passive,target_type,source_file,row_id,SMI,observed_Gamma_h_to_d,Gamma_divider,residual,absolute_residual,relative_error,absolute_relative_error,log10_absolute_relative_error,exploratory_only,source_caveat,A_h_mV,Gamma_h_to_s,R_neck_Mohm,R_in_d_Mohm,A_d_mV,A_s_mV,neck_length_um,neck_radius_um,path_length_um,branch_order,membrane_area_um2,Zin_Mohm,Ztransfer_Mohm,transfer_gain,synaptic_conductance_scale,dynamic_SMI_abs,phase2_row_id,head_radius_um,SMI_class,log10_SMI,log10_R_neck_Mohm,log10_R_in_d_Mohm,log10_Zin_Mohm,log10_Ztransfer_Mohm,log10_transfer_gain,log10_dynamic_SMI_abs,source_head_radius_note
phase05_1_global_uncertainty_N384,phase05_1,row_193,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,193,0.1593201185378005,0.7707031508420995,0.8625745245077399,-0.0918713736656403,0.0918713736656403,-0.1065083318082807,0.1065083318082807,-0.9726164174193592,False,Deterministic uncertainty-design rows; not biological samples.,21.118886809707472,0.071036719329532,48.62249579799567,305.1874191674005,,,1.3122543320978508,0.1123597694122628,,,,164.11712356761012,12.65152749003264,0.0770884062248427,1.5823994807022663,0.2962670484409569,1089,0.2658396538259858,low,-0.7977293791375935,1.6868372474624453,2.4845666266000386,2.215153896610365,1.1021429634915916,-1.1130109331187739,-0.5283166491479198,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_194,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,194,0.0748724086978248,0.8942922905145809,0.9303429801602868,-0.0360506896457057,0.0360506896457057,-0.0387498916146975,0.0387498916146975,-1.411729507898435,False,Deterministic uncertainty-design rows; not biological samples.,16.86252834343907,0.08563803669999,19.884058875455423,265.5725816930089,,,1.1536260139046774,0.1379384448142344,,,,168.29828419012412,16.3807983418648,0.0973319390669464,1.244674060947278,0.1181477218923556,1090,0.38131169974260304,low,-1.1256781950895773,1.2985050403876794,2.424183235477257,2.2260796883432654,1.2143350639089894,-1.0117446244342765,-0.9275746479555862,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_195,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,195,0.0473145903624937,0.9320681865347747,0.9548229435568952,-0.0227547570221203,0.0227547570221203,-0.02383138902942,0.02383138902942,-1.622850643753769,False,Deterministic uncertainty-design rows; not biological samples.,8.826456095469545,0.0717191609077075,12.013191525366572,253.9003599804896,,,0.7421027270546783,0.1355805988117382,,,,164.291901698741,11.902330803076662,0.0724462415980901,0.6543754605256584,0.0731210205807644,1091,0.42289093352410345,low,-1.3250049155660644,1.079658401051768,2.4046633166178317,2.2156161566533843,1.0756320165013105,-1.139984140152074,-1.1359577556016167,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_196,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,196,0.0934136475535208,0.8782359643113922,0.9145669639641586,-0.0363309996527664,0.0363309996527664,-0.039724810849597,0.039724810849597,-1.400938162016664,False,Deterministic uncertainty-design rows; not biological samples.,15.833747123883343,0.0767374535141925,22.92799823372308,245.44591539032453,,,0.6641511767577405,0.1236168364449934,,,,165.57412906323762,14.217809594934677,0.0858697531756575,1.214868536452289,0.1384757290492296,1092,0.37453926635352713,low,-1.029589669549364,1.3603661395970432,2.3899558091464073,2.2189924792917792,1.1528326938545974,-1.066159785437182,-0.8586263396947362,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_197,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,197,0.0443802901436327,0.9186396354908548,0.9575056226525214,-0.0388659871616665,0.0388659871616665,-0.04059087094862,0.04059087094862,-1.391571630029803,False,Deterministic uncertainty-design rows; not biological samples.,9.103018047208735,0.0961016056199304,14.947175400412052,336.7976043427584,,,0.5749178965186068,0.1203148422434591,,,,167.9083629208812,17.242302338115863,0.1026887645032932,0.5955339920983197,0.0890198388001388,1093,0.348109023923229,low,-1.3528098628212988,1.174559130860171,2.527368993681469,2.2250723273467563,1.2365952560350486,-0.9884770713117079,-1.0505131964865853,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_198,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,198,0.1399369970467415,0.8122634104078017,0.8772414638622318,-0.06497805345443,0.06497805345443,-0.0740708871287856,0.0740708871287856,-1.1303524538791307,False,Deterministic uncertainty-design rows; not biological samples.,14.5107273476381,0.0727028886802943,37.9501600870617,271.1946153481174,,,0.5365796054759246,0.0811066371474788,,,,164.73181740193138,13.59351921581335,0.0825190872668292,1.0126078596030197,0.2303754106862464,1094,0.4575487740739693,low,-0.8540674499895687,1.5792136122415354,2.4332810622311043,2.2167774898044796,1.1333319054559117,-1.083445584348568,-0.6375638775629441,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_199,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,199,0.1343377381993968,0.7595132569557104,0.8815716574742198,-0.1220584005185094,0.1220584005185094,-0.1384554499724021,0.1384554499724021,-0.858689944603444,False,Deterministic uncertainty-design rows; not biological samples.,11.198116464105295,0.0708571501770953,51.66302834727449,384.57568989728935,,,1.028720133601699,0.1055011291775086,,,,163.78421128923938,12.632778871515493,0.0771306267684513,0.6938812295482151,0.3154335081544501,1095,0.33125404660739605,low,-0.8718019680500574,1.713179859753738,2.5849818278037953,2.214272033685375,1.1014988941672272,-1.1127731395181477,-0.5010921739316372,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_200,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,200,0.0520824921940836,0.906868826985481,0.9504958094251076,-0.0436269824396265,0.0436269824396265,-0.0458991844119898,0.0458991844119898,-1.3381950314239424,False,Deterministic uncertainty-design rows; not biological samples.,19.062572135833136,0.0813362145924818,17.199585357504212,330.23737215589705,,,0.992128925005512,0.1430565639230524,,,,166.6576698589579,13.214615192947994,0.0792919714054054,1.4926559233324377,0.1032030831347887,1096,0.2930772767338724,low,-1.283308242561172,1.2355179771913578,2.5188262197525293,2.2218253053999253,1.121054521080101,-1.1007707843198247,-0.9863073282085678,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_201,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,201,0.1039719209419062,0.8646335624729692,0.9058201400147954,-0.0411865775418262,0.0411865775418262,-0.0454688251258726,0.0454688251258726,-1.342286267434269,False,Deterministic uncertainty-design rows; not biological samples.,13.16107430614511,0.0817591702166099,26.347269669882863,253.40754918440192,,,1.2114065350226748,0.150304167086061,,,,168.9965482602605,17.15967691186228,0.1015386236494948,0.879613560570571,0.1559041882281948,1097,0.3929899180549743,low,-0.983083932109841,1.420735616560284,2.403819548670125,2.227877834277396,1.234509106547866,-0.9933687277295301,-0.8071422177171119,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_202,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,202,0.0770539133063968,0.8884382274814261,0.9284586292715352,-0.040020401790109,0.040020401790109,-0.0431041303601312,0.0431041303601312,-1.365481112515199,False,Deterministic uncertainty-design rows; not biological samples.,11.25115295105774,0.0731654803691813,20.956182493491387,271.9677897495136,,,1.1684218760490932,0.1217682748433048,,,,166.67153112948998,13.393058267965966,0.0803560042750232,0.7682963015269091,0.1257334252075129,1098,0.4806320119145123,low,-1.1132053000446303,1.321312171774916,2.4345174718195457,2.221861425087549,1.1268797582850574,-1.0949816668024916,-0.9005492533126328,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_203,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,203,0.095242277699956,0.8116912908052502,0.9130399915715748,-0.1013487007663245,0.1013487007663245,-0.1110013818692405,0.1110013818692405,-0.9546716145966736,False,Deterministic uncertainty-design rows; not biological samples.,20.787208023973687,0.0852241760041276,38.30179614816368,402.1511987441828,,,1.3660712209635126,0.1180050275646116,,,,164.32996310811413,13.837755498843215,0.0842071356745771,1.5969352137099926,0.2330785903174857,1099,0.3989404714495016,low,-1.021170227077594,1.583219140520728,2.604389367598322,2.215716757750928,1.1410656527278518,-1.0746511050230758,-0.6324976172301996,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_204,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,204,0.0506791525312841,0.9273699096975014,0.9517653392006604,-0.0243954295031588,0.0243954295031588,-0.0256317691960156,0.0256317691960156,-1.591221416228975,False,Deterministic uncertainty-design rows; not biological samples.,18.504907275388888,0.078295234714733,13.115645732298557,258.7976530231496,,,0.4721738899677739,0.1318828509672184,,,,167.16506585199426,13.763881079208948,0.0823370661152092,1.4846096685034305,0.0784592502353989,1100,0.3056034235131472,low,-1.2951706561024123,1.1177896773945715,2.4129603334969834,2.2231455237436086,1.1387409116336897,-1.0844046121099187,-1.1053558463490372,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_205,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,205,0.0400679324411516,0.9392503633759614,0.9614756582802164,-0.022225294904255,0.022225294904255,-0.0231158165189634,0.0231158165189634,-1.6360907613902005,False,Deterministic uncertainty-design rows; not biological samples.,18.150394369932265,0.0768167308296796,10.723512437581189,267.6332863776031,,,0.5174587657353306,0.1294227529499777,,,,164.9493138019355,12.17221332936717,0.0737936584809505,1.5416744133641709,0.0650109551256306,1101,0.3267878451667974,low,-1.397203067164646,1.030337059835116,2.427540126999762,2.217350513196593,1.0853695551678182,-1.131980958028775,-1.187013453361477,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_206,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,206,0.0584246365243141,0.9093065056572084,0.9448003811436488,-0.0354938754864404,0.0354938754864404,-0.0375675922605749,0.0375675922605749,-1.4251866383530196,False,Deterministic uncertainty-design rows; not biological samples.,7.820547101283867,0.0778400337644848,16.72324538883487,286.23619047891333,,,0.93069176648313,0.1280356191101479,,,,167.08752017582282,14.20494067067605,0.0850149709309736,0.5093952094467352,0.1000867411954964,1102,0.28421172329115324,low,-1.2334039807924018,1.2233205624385959,2.456724543230997,2.2229440135009435,1.1524394241587916,-1.070504589342152,-0.9996234510623477,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_207,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,207,0.0957268544281004,0.8597920607256478,0.9126362066958158,-0.0528441459701679,0.0528441459701679,-0.0579027498388315,0.0579027498388315,-1.2373008108585295,False,Deterministic uncertainty-design rows; not biological samples.,8.791728549624137,0.0787138693347252,27.30670275273684,285.25645092878966,,,0.5918770636447918,0.1081232269075609,,,,167.27626418891248,15.335470299968543,0.091677503525841,0.5506801569057715,0.1632431408313744,1103,0.39329287598165424,low,-1.0189662117121607,1.4362692628368048,2.455235474548965,2.2234343207406426,1.1856970992327038,-1.037737221507939,-0.7871650579038381,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_208,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,208,0.0522725586060095,0.91899061058818,0.9503241264076512,-0.0313335158194711,0.0313335158194711,-0.0329713988614768,0.0329713988614768,-1.4818626268655604,False,Deterministic uncertainty-design rows; not biological samples.,21.81063629540256,0.0811324874389338,14.701912516865782,281.2548860995598,,,0.6226511776562702,0.1323042967670988,,,,165.97956192533942,13.168266998282764,0.0793366776338769,1.8832858211661605,0.0885766436923057,1104,0.2832286765326239,low,-1.2817262417948083,1.1673738341695692,2.449100075964377,2.220054614006861,1.1195286236629485,-1.1005259903439129,-1.0526807798372921,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_209,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,209,0.0431919983280417,0.9379342308984132,0.9585963097902716,-0.0206620788918583,0.0206620788918583,-0.0215545153688093,0.0215545153688093,-1.6664617373667143,False,Deterministic uncertainty-design rows; not biological samples.,12.07123184875318,0.0782751796220784,11.141056776943946,257.9426099327008,,,0.5398495450706933,0.1306216663614939,,,,167.9617985420611,14.47636977239768,0.0861884660563008,0.8607706480521911,0.0663308971066655,1105,0.4786744413266662,low,-1.3645967023483132,1.0469263874829409,2.4115230898312534,2.225210516434529,1.160659667836332,-1.0645508485981974,-1.1782841289515886,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_210,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,210,0.0971731327207223,0.8446503378178092,0.9114331824005236,-0.0667828445827143,0.0667828445827143,-0.0732723428028178,0.0732723428028178,-1.1350599221491398,False,Deterministic uncertainty-design rows; not biological samples.,8.807516905390237,0.0888943002422628,30.640062045118977,315.31413248947285,,,1.0769620192705025,0.1410630790779298,,,,165.95443590316722,16.636779654376095,0.1002490808024167,0.5594348621637437,0.1846293645503827,1106,0.43027246315043166,low,-1.0124537960208846,1.486289640393514,2.4987434364143986,2.2199888654371227,1.2210692646418777,-0.9989196007952451,-0.7336992250436086,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_211,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,211,0.0906928069633214,0.8444686531034068,0.9168484412986768,-0.0723797881952701,0.0723797881952701,-0.0789441143541098,0.0789441143541098,-1.1026802430947595,False,Deterministic uncertainty-design rows; not biological samples.,13.711357088589004,0.0829220537332517,30.6126662001162,337.5423831847743,,,0.9270474104275582,0.1168350021301647,,,,165.5907466733829,14.52334174735674,0.087706239866187,0.9402048685711046,0.1848694254667364,1107,0.2779513391060223,low,-1.04242715637999,1.4859011559799709,2.528328312359961,2.219036064447835,1.1620665568224406,-1.0569695076253947,-0.7331349084678642,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_212,progressive_uncertainty_N384,passive,Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,212,0.0564320102906085,0.8780693781549406,0.9465824494705676,-0.068513071315627,0.068513071315627,-0.0723794016611516,0.0723794016611516,-1.1403850113954654,False,Deterministic uncertainty-design rows; not biological samples.,14.40385537421969,0.0786009283457764,23.01330703654208,407.8059051596814,,,0.6748131151129441,0.1084791700120398,,,,164.7992155696523,12.145003654714046,0.0736957613101075,1.0522369221516803,0.1396445180700239,1108,0.2630447014428836,low,-1.2484744784811985,1.3619790317291829,2.610453510210381,2.216955140160962,1.0843976498304786,-1.1325574903304834,-0.8549761084317793,head size recovered from source row
